age,sex,job,housing,years,saving_account,checking_account,credit_amount,duration,purpose,risk
-0.9887110927212778,female,2,rent,-0.21464751765222526,little,little,-0.3236427155558254,-0.21464751765959192,furniture/equipment,0
-0.09430569890928221,female,1,own,-0.7698237001292227,little,little,-1.01485260594572,-0.7698237001399484,radio/TV,0
-0.9887110927212778,female,2,rent,-1.3249998826062201,rich,moderate,-1.204453510317929,-1.3249998826203049,education,0
0.9988564490831568,male,2,rent,-1.3249998826062201,quite rich,little,-0.05122163592212927,-1.3249998826203049,radio/TV,1
-0.19368407599950394,female,2,own,-1.3249998826062201,little,little,0.9717898371191311,-1.3249998826203049,furniture/equipment,0
2.2907753512560394,male,2,free,1.450881029778767,little,moderate,-0.2710336734085915,1.4508810297814776,car,0
0.5019645636320482,male,1,own,-1.3249998826062201,little,little,-1.208099681555856,-1.3249998826203049,radio/TV,1
-0.3924408301799474,female,2,own,1.450881029778767,little,little,2.80633485140188,1.4508810297814776,car,1
-0.6905759614506126,male,2,rent,1.450881029778767,little,little,2.726639965772902,1.4508810297814776,business,0
0.10445105527116126,male,2,own,1.450881029778767,little,little,1.6129950933888826,1.4508810297814776,car,1
1.694505088714709,female,2,own,-0.7698237001292227,moderate,little,-1.074753990568808,-0.7698237001399484,car,1
-1.1874678469017212,male,2,rent,0.3405286648247722,moderate,moderate,0.18057067848895061,0.3405286648207646,radio/TV,0
-0.9887110927212778,female,2,own,-1.1399411547437701,little,moderate,-0.7856646995617307,-1.1399411551268528,furniture/equipment,0
-0.09430569890928221,male,3,own,-0.21464751765222526,little,moderate,0.8821982009872081,-0.21464751765959192,business,1
-1.3862246010821648,male,2,own,0.3405286648247722,little,little,0.13056604436880753,0.3405286648207646,furniture/equipment,0
0.005072678180939522,male,3,own,-0.492235608890724,moderate,moderate,2.1380437516503847,-0.4922356088997702,car,0
-0.29306245308972567,male,2,own,0.3405286648247722,little,little,1.0790914478352716,0.3405286648207646,car,0
1.2969915803538221,male,2,own,-0.492235608890724,quite rich,little,-0.7981658580917664,-0.4922356088997702,radio/TV,1
-0.19368407599950394,female,1,own,0.3405286648247722,moderate,little,-0.7622250273179136,0.3405286648207646,radio/TV,0
1.2969915803538221,male,1,own,-1.1399411547437701,little,little,-1.0492307919033181,-1.1399411551268528,car,0
1.4957483345342655,male,2,rent,-0.7698237001292227,little,little,1.591638947566738,-0.7698237001399484,furniture/equipment,1
-0.09430569890928221,male,2,rent,-0.029588789789775208,little,little,-0.26582485735440997,-0.02958879016613975,car,0
1.9926402199853743,male,2,own,2.5612333947327617,little,little,0.15921453266680619,2.5612333947421906,domestic appliances,0
0.005072678180939522,male,2,own,2.0060572122557643,little,little,0.6353003200190017,2.006057212261834,radio/TV,0
0.5019645636320482,male,2,free,-0.492235608890724,little,rich,-0.7679547249775134,-0.4922356088997702,radio/TV,0
-1.3862246010821648,female,2,rent,-0.7698237001292227,little,little,-0.7622250273179136,-0.7698237001399484,furniture/equipment,0
-0.3924408301799474,female,3,own,2.0060572122557643,little,little,2.3068093918058676,2.006057212261834,radio/TV,0
1.8932618428951524,female,2,own,-0.7698237001292227,little,little,-1.015894369156556,-0.7698237001399484,education,0
-0.5911975843603909,male,2,own,-1.3249998826062201,little,moderate,-0.8736936908773992,-1.3249998826203049,radio/TV,1
-0.7899543385408344,male,2,own,2.0060572122557643,little,little,0.8462573702133553,2.006057212261834,radio/TV,0
-0.6905759614506126,male,2,own,-0.492235608890724,quite rich,moderate,-0.2184246312613577,-0.4922356088997702,business,1
-0.49181920727016915,female,3,own,-0.7698237001292227,little,little,-0.6945104186135532,-0.7698237001399484,business,1
-0.7899543385408344,male,2,own,-0.21464751765222526,little,little,-0.7294094861765698,-0.21464751765959192,radio/TV,0
0.20382943236138298,male,3,own,-0.7698237001292227,quite rich,moderate,-0.1975893670446314,-0.7698237001399484,car,1
-0.9887110927212778,female,1,own,-0.7698237001292227,little,little,-0.7903526340104942,-0.7698237001399484,car,0
0.8994780719929352,male,2,rent,-0.7698237001292227,little,little,1.0926343695761436,-0.7698237001399484,car,0
1.3963699574440438,male,2,own,-0.7698237001292227,little,little,-0.866401348401545,-0.7698237001399484,car,0
0.30320780945160475,male,3,own,-0.7698237001292227,little,rich,0.34048133135232483,-0.7698237001399484,radio/TV,1
-0.29306245308972567,male,2,own,-0.21464751765222526,little,little,0.015451209571394831,-0.21464751765959192,car,0
-0.09430569890928221,female,3,own,-0.7698237001292227,little,rich,-0.6622157590776275,-0.7698237001399484,furniture/equipment,1
-0.6905759614506126,male,2,own,-0.492235608890724,little,little,-0.8815069149586716,-0.4922356088997702,radio/TV,1
-1.0880894698114996,female,2,own,-0.492235608890724,moderate,little,0.5556054343900236,-0.4922356088997702,car,1
1.7938834658049307,male,1,own,-0.9548824279916727,little,little,-0.2241543289209574,-0.9548824276334006,radio/TV,1
0.10445105527116126,female,3,own,-0.8623530635052715,little,little,-0.7044071691164983,-0.8623530638866745,car,1
0.20382943236138298,male,2,free,-1.2324705192301715,little,little,-0.9893294072802301,-1.2324705188735787,radio/TV,1
-0.8893327156310561,male,0,own,-0.21464751765222526,little,little,-0.1418550352648886,-0.21464751765959192,furniture/equipment,0
0.30320780945160475,male,2,own,-0.9548824279916727,little,rich,-0.7919152788267486,-0.9548824276334006,domestic appliances,1
0.8000996949027134,female,2,own,1.450881029778767,little,moderate,0.5514383815466785,1.4508810297814776,radio/TV,0
0.005072678180939522,male,1,own,-0.21464751765222526,little,rich,0.061809672453610805,-0.21464751765959192,furniture/equipment,0
-0.6905759614506126,male,2,own,0.3405286648247722,little,little,0.6639488083170003,0.3405286648207646,furniture/equipment,1
-0.8893327156310561,male,1,own,2.283645303494263,little,moderate,1.0421088538505823,2.2836453035020123,radio/TV,0
0.4025861865418265,male,2,own,0.3405286648247722,moderate,moderate,0.3993409527645766,0.3405286648207646,car,1
-0.7899543385408344,female,2,own,0.3405286648247722,little,rich,0.5227898932486797,0.3405286648207646,furniture/equipment,1
-0.09430569890928221,male,2,own,-1.0474117913677214,little,little,0.17119480959142377,-1.0474117913801266,radio/TV,1
-0.29306245308972567,female,3,own,0.06294057358627346,quite rich,little,0.01909738080932193,0.06294057358058633,car,1
0.30320780945160475,male,1,own,0.3405286648247722,little,rich,-0.7299303677819879,0.3405286648207646,car,0
1.2969915803538221,male,3,own,-1.3249998826062201,little,moderate,-0.8002493845134391,-1.3249998826203049,car,0
-0.09430569890928221,male,3,rent,2.5612333947327617,little,little,1.0931552511815616,2.5612333947421906,business,0
-0.7899543385408344,female,2,own,-0.7698237001292227,little,little,-1.0325625805299372,-0.7698237001399484,furniture/equipment,1
-0.19368407599950394,male,2,own,0.3405286648247722,little,little,-0.4205266941636026,0.3405286648207646,radio/TV,0
-0.49181920727016915,male,2,free,-0.7698237001292227,little,little,-0.3106206754203715,-0.7698237001399484,radio/TV,0
0.5019645636320482,female,1,own,-1.3249998826062201,rich,little,-1.0830880962554983,-1.3249998826203049,car,1
-0.5911975843603909,male,2,own,1.450881029778767,little,little,1.3676598572369305,1.4508810297814776,furniture/equipment,1
1.8932618428951524,male,2,free,0.3405286648247722,little,little,1.1066981729224339,0.3405286648207646,car,0
-0.7899543385408344,male,2,own,1.450881029778767,little,rich,0.7629163133464502,1.4508810297814776,radio/TV,0
-0.3924408301799474,male,2,own,-0.21464751765222526,moderate,moderate,1.6254962519189182,-0.21464751765959192,car,1
-0.8893327156310561,female,2,rent,0.15546993696232214,little,little,-0.7617041457124955,0.1554699373273124,car,1
-0.49181920727016915,female,2,own,0.06294057358627346,little,little,1.1759754264430486,0.06294057358058633,car,0
1.1976132032636004,male,2,rent,-0.7698237001292227,little,moderate,-0.7929570420375849,-0.7698237001399484,car,0
-0.9887110927212778,male,2,free,2.5612333947327617,little,little,0.9686645474866222,2.5612333947421906,car,0
1.694505088714709,male,2,own,-0.8623530635052715,little,moderate,1.0551308939860362,-0.8623530638866745,radio/TV,1
-0.5911975843603909,female,2,rent,0.3405286648247722,quite rich,moderate,0.712390797620889,0.3405286648207646,car,0
-0.09430569890928221,male,2,own,-1.1399411547437701,little,moderate,-0.6934686554027168,-1.1399411551268528,radio/TV,1
-0.8893327156310561,female,1,own,0.3405286648247722,little,moderate,-0.7242006701223882,0.3405286648207646,car,0
-0.3924408301799474,male,3,own,-0.21464751765222526,moderate,little,-0.2585325148785558,-0.21464751765959192,car,1
-0.7899543385408344,male,2,own,1.450881029778767,little,little,2.856339485522023,1.4508810297814776,car,0
-1.1874678469017212,female,2,rent,-0.21464751765222526,little,little,-1.204453510317929,-0.21464751765959192,radio/TV,0
1.5951267116244874,male,2,own,0.6181167560632709,little,little,1.3270310920143142,0.6181167560609429,business,0
1.4957483345342655,male,2,own,0.8957048473017696,little,moderate,2.938117897572674,0.8957048473011211,furniture/equipment,0
1.0982348261733785,male,1,own,-0.9548824279916727,little,little,-0.7596206192908228,-0.9548824276334006,car,1
1.5951267116244874,male,2,free,2.5612333947327617,little,moderate,1.8119718666586184,2.5612333947421906,education,0
-0.29306245308972567,male,2,rent,1.450881029778767,little,little,-0.23092578979139344,1.4508810297814776,radio/TV,0
-0.7899543385408344,female,2,own,0.3405286648247722,little,little,0.2269291413711666,0.3405286648207646,radio/TV,1
-0.8893327156310561,male,2,own,0.3405286648247722,little,little,-0.7747261858479494,0.3405286648207646,business,1
-1.1874678469017212,female,2,own,2.5612333947327617,little,moderate,1.6697711883794617,2.5612333947421906,radio/TV,0
1.4957483345342655,male,1,own,-0.7698237001292227,little,little,-0.3382274005075338,-0.7698237001399484,education,1
-0.6905759614506126,male,2,own,1.450881029778767,little,moderate,0.0388908818152119,1.4508810297814776,car,0
-0.3924408301799474,female,3,own,2.5612333947327617,little,moderate,1.2244174157469374,2.5612333947421906,furniture/equipment,0
-0.7899543385408344,female,2,own,-0.7698237001292227,quite rich,little,-0.7080533403544254,-0.7698237001399484,car,0
-1.0880894698114996,female,0,rent,0.3405286648247722,quite rich,moderate,0.5274778276974432,0.3405286648207646,radio/TV,1
0.8000996949027134,male,2,own,1.450881029778767,little,little,0.3649627668069782,1.4508810297814776,furniture/equipment,0
-0.6905759614506126,female,2,rent,-0.7698237001292227,moderate,moderate,-0.9346368387113236,-0.7698237001399484,furniture/equipment,0
0.8994780719929352,male,2,own,0.3405286648247722,little,little,-0.2856183583602999,0.3405286648207646,car,1
-1.0880894698114996,female,2,own,1.1732929385402684,quite rich,little,0.7998989073311393,1.1732929385412993,furniture/equipment,0
-0.8893327156310561,female,2,own,-0.21464751765222526,little,little,-0.2642622125381555,-0.21464751765959192,radio/TV,1
-0.3924408301799474,male,3,own,-0.21464751765222526,little,little,-0.48199072360294515,-0.21464751765959192,car,1
-0.29306245308972567,male,2,own,-0.21464751765222526,little,little,0.1868212577539685,-0.21464751765959192,business,1
-1.3862246010821648,female,2,rent,-0.492235608890724,rich,little,0.22953354939825737,-0.4922356088997702,car,1
-0.49181920727016915,male,2,own,-1.0474117913677214,moderate,moderate,-0.6814883784780993,-1.0474117913801266,car,0
-0.6905759614506126,male,2,own,1.8209984843933147,little,little,1.694252623834115,1.820998484768382,education,0
-0.9887110927212778,female,2,own,-0.21464751765222526,little,little,0.23161707581993,-0.21464751765959192,radio/TV,0
1.3963699574440438,male,2,own,-1.0474117913677214,moderate,little,-0.7590997376854047,-1.0474117913801266,repairs,1
-1.0880894698114996,female,1,own,-0.677294336753174,little,moderate,-0.335622992480443,-0.6772943363932223,radio/TV,1
0.005072678180939522,female,3,own,0.3405286648247722,little,moderate,-0.35489561188091484,0.3405286648207646,furniture/equipment,0
0.10445105527116126,male,2,rent,-1.3249998826062201,moderate,little,-0.8028537925405299,-1.3249998826203049,car,1
-1.0880894698114996,female,0,rent,-1.3249998826062201,quite rich,little,-0.7257633149386427,-1.3249998826203049,car,1
0.10445105527116126,male,1,own,0.3405286648247722,little,little,-0.03194901652165746,0.3405286648207646,radio/TV,1
2.6882888596169265,male,2,own,-0.492235608890724,rich,moderate,-0.6424222580717375,-0.4922356088997702,repairs,0
-0.29306245308972567,male,2,own,0.3405286648247722,little,moderate,-0.42208933897985706,0.3405286648207646,business,0
-1.0880894698114996,female,1,own,-0.7698237001292227,moderate,moderate,-0.9945382233344117,-0.7698237001399484,car,0
-0.3924408301799474,female,2,own,-1.0474117913677214,little,moderate,-0.9518259316901228,-1.0474117913801266,furniture/equipment,0
-0.5911975843603909,female,2,own,-0.21464751765222526,moderate,moderate,-0.24342694832142922,-0.21464751765959192,car,0
-0.29306245308972567,male,2,own,-0.492235608890724,little,little,-0.7215962620952974,-0.4922356088997702,radio/TV,1
-1.0880894698114996,female,2,rent,1.450881029778767,little,little,2.282327956351214,1.4508810297814776,furniture/equipment,0
1.8932618428951524,male,2,free,2.5612333947327617,little,little,2.278160903507869,2.5612333947421906,furniture/equipment,0
-0.8893327156310561,female,2,rent,-0.7698237001292227,little,moderate,-0.7554535664474776,-0.7698237001399484,car,0
1.7938834658049307,male,2,own,-1.0474117913677214,quite rich,little,-0.942450062792596,-1.0474117913801266,education,1
-0.8893327156310561,female,2,rent,-0.7698237001292227,little,moderate,0.1165022410225173,-0.7698237001399484,furniture/equipment,0
-0.19368407599950394,male,1,free,-0.21464751765222526,little,little,-0.6788839704510085,-0.21464751765959192,car,0
-0.8893327156310561,male,1,own,-0.21464751765222526,little,moderate,-0.978911775171867,-0.21464751765959192,radio/TV,1
0.7007213178124917,male,2,own,1.450881029778767,little,little,-0.017364331569949064,1.4508810297814776,furniture/equipment,0
0.005072678180939522,male,1,own,-1.3249998826062201,little,little,-0.4413619583803289,-1.3249998826203049,radio/TV,1
-0.6905759614506126,female,2,own,0.3405286648247722,little,little,0.1967180082569135,0.3405286648207646,car,0
0.20382943236138298,male,2,own,-0.492235608890724,quite rich,little,-0.7726426594262767,-0.4922356088997702,domestic appliances,1
-0.6905759614506126,male,3,own,0.6181167560632709,little,little,0.3493363186444335,0.6181167560609429,radio/TV,1
1.694505088714709,male,2,own,-1.3249998826062201,little,little,-0.5991890848220305,-1.3249998826203049,radio/TV,1
-0.29306245308972567,male,3,rent,-0.7698237001292227,little,little,-0.40750465402814867,-0.7698237001399484,radio/TV,1
-0.8893327156310561,male,1,own,-0.7698237001292227,little,moderate,-1.0731913457525535,-0.7698237001399484,car,0
-0.9887110927212778,male,2,rent,1.450881029778767,little,moderate,-0.21998727607761215,1.4508810297814776,radio/TV,1
-0.6905759614506126,male,2,own,0.3405286648247722,little,little,3.0745888781922313,0.3405286648207646,business,0
0.8000996949027134,male,3,own,1.450881029778767,moderate,moderate,2.781853415947227,1.4508810297814776,car,0
-0.6905759614506126,male,2,own,-0.21464751765222526,little,little,0.5753989353959137,-0.21464751765959192,car,1
-1.286846223991943,male,2,rent,-1.3249998826062201,little,little,-0.5101183302955257,-1.3249998826203049,furniture/equipment,1
-0.8893327156310561,female,1,own,0.3405286648247722,little,moderate,1.0369000377964008,0.3405286648207646,furniture/equipment,0
0.8994780719929352,male,2,own,0.3405286648247722,little,moderate,0.6832214277174722,0.3405286648207646,furniture/equipment,0
-1.0880894698114996,female,2,rent,-0.21464751765222526,little,little,2.9823928340332175,-0.21464751765959192,education,1
-0.29306245308972567,male,3,own,-1.0474117913677214,little,little,-0.17675410282790513,-1.0474117913801266,furniture/equipment,1
2.6882888596169265,female,2,own,-0.7698237001292227,little,little,-0.381981455362659,-0.7698237001399484,education,1
-1.0880894698114996,male,2,own,1.450881029778767,little,rich,0.6082144765372576,1.4508810297814776,radio/TV,1
0.9988564490831568,male,2,own,-0.21464751765222526,little,little,-0.6210661122495931,-0.21464751765959192,furniture/equipment,0
-0.7899543385408344,male,2,own,0.06294057358627346,little,little,0.34829455543359716,0.06294057358058633,education,0
1.1976132032636004,male,3,own,2.5612333947327617,little,little,2.543810522271129,2.5612333947421906,business,1
-0.3924408301799474,male,2,own,-0.7698237001292227,little,moderate,-1.0971518996017886,-0.7698237001399484,repairs,0
0.4025861865418265,male,2,own,0.3405286648247722,moderate,moderate,-0.796603213275512,0.3405286648207646,radio/TV,0
-0.8893327156310561,female,2,own,-0.7698237001292227,little,moderate,0.008679748700958789,-0.7698237001399484,furniture/equipment,0
-0.29306245308972567,male,2,rent,0.3405286648247722,little,little,0.21651150926280344,0.3405286648207646,business,0
0.20382943236138298,male,2,own,-0.7698237001292227,little,little,-0.7153456828302796,-0.7698237001399484,car,0
-0.3924408301799474,male,3,own,0.8957048473017696,quite rich,little,-0.2147784600234306,0.8957048473011211,radio/TV,1
0.30320780945160475,male,2,own,0.3405286648247722,moderate,moderate,0.5899836203476221,0.3405286648207646,car,1
0.005072678180939522,male,3,own,-0.7698237001292227,little,moderate,-0.4611554593862189,-0.7698237001399484,car,1
0.8000996949027134,female,2,rent,-0.7698237001292227,rich,rich,-1.2169546688479647,-0.7698237001399484,radio/TV,1
0.9988564490831568,male,2,own,-0.7698237001292227,moderate,moderate,-0.49032482928963567,-0.7698237001399484,car,1
0.30320780945160475,female,2,rent,2.5612333947327617,little,little,2.572979892174546,2.5612333947421906,business,0
1.8932618428951524,female,3,own,0.8957048473017696,little,little,2.4688035710909144,0.8957048473011211,car,0
1.9926402199853743,male,2,own,-0.7698237001292227,rich,moderate,-0.74347328952286,-0.7698237001399484,car,1
-0.7899543385408344,male,2,own,0.3405286648247722,little,rich,-0.4272981550340387,0.3405286648207646,furniture/equipment,1
-1.1874678469017212,male,2,own,-0.7698237001292227,little,moderate,-0.736701828652424,-0.7698237001399484,radio/TV,0
-0.6905759614506126,male,2,own,0.6181167560632709,rich,little,3.0563580220025957,0.6181167560609429,car,1
-0.6905759614506126,female,2,rent,-0.21464751765222526,little,moderate,-0.4278190366394568,-0.21464751765959192,furniture/equipment,0
0.005072678180939522,male,2,own,-1.2324705192301715,little,moderate,-0.1720661683791417,-1.2324705188735787,radio/TV,1
-0.7899543385408344,male,1,own,-0.7698237001292227,little,moderate,-1.1044442420776428,-0.7698237001399484,radio/TV,1
0.6013429407222699,male,1,rent,-0.7698237001292227,little,little,-1.0737122273579716,-0.7698237001399484,education,0
0.8000996949027134,female,3,free,0.6181167560632709,little,moderate,2.9026979484042394,0.6181167560609429,business,0
-0.9887110927212778,male,2,own,-1.0474117913677214,little,moderate,-1.191431470182475,-1.0474117913801266,radio/TV,1
-0.3924408301799474,female,3,own,1.450881029778767,little,moderate,1.067632052516072,1.4508810297814776,radio/TV,1
-0.7899543385408344,male,2,own,-0.7698237001292227,little,rich,-0.7372227102578421,-0.7698237001399484,car,1
-0.09430569890928221,female,2,rent,-0.21464751765222526,little,little,0.6358212016244199,-0.21464751765959192,car,0
0.10445105527116126,female,2,own,0.3405286648247722,little,little,-0.15956500984910593,0.3405286648207646,radio/TV,0
-0.9887110927212778,male,2,own,2.5612333947327617,moderate,moderate,1.9869880860791191,2.5612333947421906,car,0
0.5019645636320482,female,2,own,-1.3249998826062201,little,little,-0.9820370648043759,-1.3249998826203049,car,1
-1.1874678469017212,male,2,own,-0.7698237001292227,rich,moderate,-0.9054674688079069,-0.7698237001399484,car,1
1.4957483345342655,male,2,own,-0.9548824279916727,little,little,-0.889320139039944,-0.9548824276334006,car,1
0.4025861865418265,male,1,own,-0.7698237001292227,little,little,-0.6512772453638462,-0.7698237001399484,car,1
2.5889104825267046,male,1,own,0.3405286648247722,little,little,-0.8054582005676206,0.3405286648207646,car,0
1.3963699574440438,male,2,own,-1.0474117913677214,little,little,-0.31843389950164386,-1.0474117913801266,car,1
1.0982348261733785,female,1,own,1.450881029778767,little,little,0.5675857113146413,1.4508810297814776,radio/TV,1
-0.3924408301799474,male,2,own,-0.7698237001292227,little,moderate,-0.37364734967596847,-0.7698237001399484,car,1
0.6013429407222699,male,1,rent,-0.9548824279916727,quite rich,little,-0.5981473216111942,-0.9548824276334006,car,1
0.30320780945160475,male,2,free,1.450881029778767,little,little,-0.4825116052083633,1.4508810297814776,education,0
0.4025861865418265,male,2,own,2.5612333947327617,little,little,0.6087353581426757,2.5612333947421906,business,0
-0.5911975843603909,male,2,own,-0.7698237001292227,quite rich,rich,-0.9408874179763415,-0.7698237001399484,car,0
2.2907753512560394,female,1,own,-0.8623530635052715,moderate,little,-0.8288978728114378,-0.8623530638866745,radio/TV,1
0.10445105527116126,female,2,free,-1.3249998826062201,little,little,-0.8059790821730388,-1.3249998826203049,education,0
1.694505088714709,male,2,own,1.450881029778767,little,little,0.31079107984348986,1.4508810297814776,radio/TV,1
-0.7899543385408344,male,1,own,-1.3249998826062201,little,little,-1.022144948421574,-1.3249998826203049,car,1
-0.49181920727016915,female,2,rent,0.3405286648247722,rich,moderate,2.6110042493700716,0.3405286648207646,car,1
1.5951267116244874,male,2,own,-0.7698237001292227,little,little,-0.6101275985358118,-0.7698237001399484,furniture/equipment,1
0.20382943236138298,female,2,own,-0.7698237001292227,little,rich,-0.2595742780893921,-0.7698237001399484,car,1
2.092018597075596,female,2,own,0.3405286648247722,little,little,-0.5950220319786852,0.3405286648207646,radio/TV,1
-0.9887110927212778,male,1,rent,0.3405286648247722,little,little,-0.6247122834875202,0.3405286648207646,radio/TV,0
-0.8893327156310561,female,2,own,0.06294057358627346,little,little,-0.47417749952167276,0.06294057358058633,radio/TV,0
0.7007213178124917,male,1,own,-0.7698237001292227,little,little,-1.055481371168336,-0.7698237001399484,education,0
-0.6905759614506126,male,2,own,-0.7698237001292227,little,little,-0.5668944252861048,-0.7698237001399484,furniture/equipment,1
0.5019645636320482,female,2,own,0.06294057358627346,little,moderate,-0.8111878982272204,0.06294057358058633,business,0
-1.1874678469017212,female,2,own,-0.21464751765222526,little,little,-0.488241302867963,-0.21464751765959192,furniture/equipment,0
0.10445105527116126,male,2,own,-0.492235608890724,little,moderate,-0.00903022588325855,-0.4922356088997702,radio/TV,1
0.20382943236138298,male,3,rent,0.3405286648247722,moderate,moderate,2.1989868994843094,0.3405286648207646,business,1
-0.5911975843603909,male,1,own,-1.0474117913677214,little,little,-1.0893386755205163,-1.0474117913801266,car,0
0.20382943236138298,male,2,free,0.3405286648247722,little,moderate,0.007637985490122475,0.3405286648207646,car,1
-0.5911975843603909,female,2,rent,-0.492235608890724,moderate,moderate,-0.05955574160881978,-0.4922356088997702,car,0
-0.19368407599950394,female,2,rent,0.3405286648247722,little,little,-0.7606623825016592,0.3405286648207646,car,0
-0.09430569890928221,female,2,own,-0.21464751765222526,little,moderate,-0.8872366126182714,-0.21464751765959192,car,0
-1.1874678469017212,male,2,own,0.8957048473017696,little,moderate,0.5660230664983869,0.8957048473011211,furniture/equipment,1
0.6013429407222699,male,3,own,-0.21464751765222526,little,moderate,0.8082330130178299,-0.21464751765959192,furniture/equipment,0
-0.5911975843603909,male,2,own,2.5612333947327617,little,moderate,0.16390246711556958,2.5612333947421906,radio/TV,0
-0.19368407599950394,male,2,own,0.3405286648247722,little,little,0.1211901754712807,0.3405286648207646,business,1
0.4025861865418265,male,2,free,0.3405286648247722,little,rich,-0.9367203651329963,0.3405286648207646,car,0
0.005072678180939522,female,2,own,0.3405286648247722,rich,little,-0.6356507972013015,0.3405286648207646,car,1
